shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
10078,41.877280,-71.383360,10001
10078,41.877230,-71.383390,10002
10078,41.876961,-71.383560,10003
10078,41.876830,-71.383690,10004
10078,41.876961,-71.383860,10005
10078,41.877071,-71.384050,10006
10078,41.877140,-71.384140,10007
10078,41.877210,-71.384170,10008
10078,41.877291,-71.384190,10009
10078,41.877441,-71.384160,10010
10078,41.877841,-71.384010,10011
10078,41.878171,-71.383910,10012
10078,41.878171,-71.383910,10013
10078,41.878171,-71.383910,20001
10078,41.878401,-71.383880,20002
10078,41.878541,-71.383870,20003
10078,41.878680,-71.383880,20004
10078,41.879421,-71.383920,20005
10078,41.879890,-71.383930,20006
10078,41.879891,-71.384874,20007
10078,41.879891,-71.384874,30001
10078,41.879890,-71.385070,30002
10078,41.879921,-71.385220,30003
10078,41.879910,-71.385540,30004
10078,41.879881,-71.385640,30005
10078,41.879770,-71.386000,30006
10078,41.879631,-71.386360,30007
10078,41.879531,-71.386600,30008
10078,41.879511,-71.386650,30009
10078,41.879511,-71.386650,40001
10078,41.879511,-71.386650,40002
10078,41.879440,-71.386770,40003
10078,41.879320,-71.386980,40004
10078,41.879151,-71.387240,40005
10078,41.879091,-71.387350,40006
10078,41.879011,-71.387490,40007
10078,41.878951,-71.387600,40008
10078,41.878820,-71.387730,40009
10078,41.878441,-71.387430,40010
10078,41.878425,-71.387419,40011
10078,41.878425,-71.387419,50001
10078,41.878280,-71.387310,50002
10078,41.878121,-71.387190,50003
10078,41.878020,-71.387140,50004
10078,41.877790,-71.387100,50005
10078,41.877511,-71.387130,50006
10078,41.877151,-71.387170,50007
10078,41.875940,-71.387310,50008
10078,41.875906,-71.387313,50009
10078,41.875906,-71.387313,60001
10078,41.875740,-71.387330,60002
10078,41.875331,-71.387400,60003
10078,41.874951,-71.387440,60004
10078,41.874357,-71.387498,60005
10078,41.874357,-71.387498,70001
10078,41.874241,-71.387510,70002
10078,41.873870,-71.387540,70003
10078,41.873521,-71.387570,70004
10078,41.873191,-71.387600,70005
10078,41.873001,-71.387620,70006
10078,41.872651,-71.387660,70007
10078,41.872530,-71.387672,70008
10078,41.872530,-71.387672,80001
10078,41.872340,-71.387690,80002
10078,41.871886,-71.387744,80003
10078,41.871886,-71.387744,90001
10078,41.871751,-71.387760,90002
10078,41.871060,-71.387840,90003
10078,41.870816,-71.387854,90004
10078,41.870816,-71.387854,100001
10078,41.870711,-71.387860,100002
10078,41.870400,-71.387850,100003
10078,41.870190,-71.387770,100004
10078,41.870020,-71.387660,100005
10078,41.869931,-71.387580,100006
10078,41.869591,-71.387280,100007
10078,41.869390,-71.387140,100008
10078,41.869241,-71.387080,100009
10078,41.868611,-71.387130,100010
10078,41.868050,-71.387170,100011
10078,41.867931,-71.387180,100012
10078,41.867822,-71.387187,100013
10078,41.867822,-71.387187,110001
10078,41.866861,-71.387250,110002
10078,41.866551,-71.387270,110003
10078,41.866150,-71.387300,110004
10078,41.865511,-71.387350,110005
10078,41.865503,-71.387350,110006
10078,41.865503,-71.387350,120001
10078,41.864921,-71.387380,120002
10078,41.864591,-71.387410,120003
10078,41.864401,-71.387470,120004
10078,41.864110,-71.387610,120005
10078,41.863911,-71.387710,120006
10078,41.863194,-71.388068,120007
10078,41.863194,-71.388068,130001
10078,41.862831,-71.388250,130002
10078,41.862170,-71.388570,130003
10078,41.861690,-71.388820,130004
10078,41.861521,-71.388900,130005
10078,41.861120,-71.389080,130006
10078,41.860590,-71.389340,130007
10078,41.860000,-71.389630,130008
10078,41.859901,-71.389680,130009
10078,41.859766,-71.389744,130010
10078,41.859766,-71.389744,140001
10078,41.859231,-71.390000,140002
10078,41.858540,-71.390350,140003
10078,41.857846,-71.390683,140004
10078,41.857846,-71.390683,150001
10078,41.857811,-71.390700,150002
10078,41.857140,-71.391030,150003
10078,41.856861,-71.391160,150004
10078,41.856273,-71.391445,150005
10078,41.856273,-71.391445,160001
10078,41.856200,-71.391480,160002
10078,41.855560,-71.391820,160003
10078,41.854930,-71.392120,160004
10078,41.854290,-71.392420,160005
10078,41.853693,-71.392722,160006
10078,41.853693,-71.392722,170001
10078,41.853561,-71.392790,170002
10078,41.853281,-71.392920,170003
10078,41.852901,-71.393100,170004
10078,41.852351,-71.393390,170005
10078,41.852150,-71.393480,170006
10078,41.851771,-71.393670,170007
10078,41.851201,-71.393950,170008
10078,41.851151,-71.393975,170009
10078,41.851151,-71.393975,180001
10078,41.850561,-71.394270,180002
10078,41.849971,-71.394570,180003
10078,41.849311,-71.394880,180004
10078,41.848681,-71.395190,180005
10078,41.848456,-71.395298,180006
10078,41.848456,-71.395298,190001
10078,41.848061,-71.395490,190002
10078,41.847420,-71.395790,190003
10078,41.846941,-71.396030,190004
10078,41.846671,-71.396162,190005
10078,41.846671,-71.396162,200001
10078,41.846511,-71.396240,200002
10078,41.845961,-71.396520,200003
10078,41.845891,-71.396550,200004
10078,41.845301,-71.396840,200005
10078,41.845231,-71.396870,200006
10078,41.845014,-71.396977,200007
10078,41.845014,-71.396977,210001
10078,41.844661,-71.397150,210002
10078,41.844581,-71.397190,210003
10078,41.843890,-71.397540,210004
10078,41.843741,-71.397600,210005
10078,41.843528,-71.397706,210006
10078,41.843528,-71.397706,220001
10078,41.843380,-71.397780,220002
10078,41.842851,-71.398060,220003
10078,41.842411,-71.398280,220004
10078,41.841951,-71.398500,220005
10078,41.841040,-71.398960,220006
10078,41.840509,-71.399226,220007
10078,41.840509,-71.399226,230001
10078,41.840360,-71.399300,230002
10078,41.839761,-71.399610,230003
10078,41.839671,-71.399660,230004
10078,41.839330,-71.399820,230005
10078,41.838791,-71.400080,230006
10078,41.838618,-71.400167,230007
10078,41.838618,-71.400167,240001
10078,41.837931,-71.400510,240002
10078,41.837810,-71.400560,240003
10078,41.836641,-71.401174,240004
10078,41.836641,-71.401174,250001
10078,41.836610,-71.401190,250002
10078,41.835961,-71.401520,250003
10078,41.835871,-71.401550,250004
10078,41.835731,-71.401560,250005
10078,41.835276,-71.401508,250006
10078,41.834861,-71.401460,250007
10078,41.834602,-71.401429,250008
10078,41.834602,-71.401429,260001
10078,41.834201,-71.401381,260002
10078,41.833521,-71.401300,260003
10078,41.833221,-71.401280,260004
10078,41.833000,-71.401260,260005
10078,41.832737,-71.401222,260006
10078,41.832737,-71.401222,270001
10078,41.832651,-71.401210,270002
10078,41.832231,-71.401150,270003
10078,41.831510,-71.401070,270004
10078,41.830831,-71.400980,270005
10078,41.830326,-71.400916,270006
10078,41.830326,-71.400916,280001
10078,41.830040,-71.400880,280002
10078,41.829226,-71.400780,280003
10078,41.829226,-71.400780,290001
10078,41.829141,-71.400770,290002
10078,41.828651,-71.400710,290003
10078,41.828550,-71.400700,290004
10078,41.828090,-71.400660,290005
10078,41.827671,-71.400600,290006
10078,41.827643,-71.400879,290007
10078,41.827643,-71.400879,300001
10078,41.827641,-71.400900,300002
10078,41.827491,-71.402590,300003
10078,41.827450,-71.403090,300004
10078,41.827331,-71.404760,300005
10078,41.827021,-71.406700,300006
10078,41.827011,-71.406820,300007
10078,41.826991,-71.406940,300008
10078,41.826941,-71.407100,300009
10078,41.826921,-71.407170,300010
10078,41.826940,-71.407340,300011
10078,41.826911,-71.407630,300012
10078,41.826871,-71.407750,300013
10078,41.826851,-71.407820,300014
10078,41.826821,-71.407990,300015
10078,41.826810,-71.408090,300016
10078,41.826910,-71.408200,300017
10078,41.826910,-71.408240,300018
10078,41.826861,-71.408390,300019
10078,41.826839,-71.408456,300020
10078,41.826805,-71.408563,300021
10078,41.826805,-71.408563,310001
10078,41.826804,-71.408567,310002
10078,41.826780,-71.408640,310003
10078,41.826951,-71.408740,310004
10078,41.827471,-71.409050,310005
10078,41.827141,-71.409870,310006
10078,41.827021,-71.410170,310007
10078,41.826971,-71.410270,310008
10078,41.826890,-71.410420,310009
10078,41.826790,-71.410580,310010
10078,41.826730,-71.410700,310011
10078,41.826621,-71.410480,310012
10078,41.826391,-71.410110,310013
10078,41.826050,-71.409660,310014
10078,41.825391,-71.410560,310015
10078,41.825076,-71.410999,310016
10078,41.825076,-71.410999,320001
10078,41.824617,-71.411640,320002
10078,41.824555,-71.411728,320003
10078,41.824130,-71.412320,320004
10078,41.823621,-71.411670,320005
10078,41.823360,-71.411310,320006
10078,41.823060,-71.410960,320007
10078,41.822526,-71.410244,320008
10078,41.822526,-71.410244,330001
10078,41.822440,-71.410130,330002
10078,41.822010,-71.409420,330003
10078,41.821610,-71.408820,330004
10078,41.821412,-71.408476,330005
10078,41.821297,-71.408297,330006
10078,41.821215,-71.408150,330007
10078,41.820077,-71.408055,330008
10078,41.820041,-71.408053,330009
10078,41.820041,-71.408053,340001
10078,41.819370,-71.408013,340002
10078,41.819074,-71.407996,340003
10078,41.818782,-71.407828,340004
10078,41.818281,-71.407460,340005
10078,41.817681,-71.407030,340006
10078,41.817369,-71.406822,340007
10078,41.817369,-71.406822,350001
10078,41.816871,-71.406490,350002
10078,41.816750,-71.406470,350003
10078,41.816531,-71.406490,350004
10078,41.816461,-71.406500,350005
10078,41.816235,-71.406527,350006
10078,41.816235,-71.406527,360001
10078,41.816050,-71.406550,360002
10078,41.815640,-71.406590,360003
10078,41.815030,-71.406670,360004
10078,41.814891,-71.406720,360005
10078,41.814711,-71.406720,360006
10078,41.814580,-71.406710,360007
10078,41.814371,-71.406740,360008
10078,41.814200,-71.406780,360009
10078,41.814121,-71.406800,360010
10078,41.813840,-71.406850,360011
10078,41.813291,-71.406910,360012
10078,41.812861,-71.406960,360013
10078,41.812491,-71.406990,360014
10078,41.812170,-71.407040,360015
10078,41.811964,-71.407060,360016
10078,41.811964,-71.407060,370001
10078,41.811670,-71.407090,370002
10078,41.811740,-71.407450,370003
10078,41.811821,-71.407740,370004
10078,41.811890,-71.407990,370005
10078,41.811891,-71.408390,370006
10078,41.811920,-71.408440,370007
10078,41.811831,-71.408520,370008
10078,41.811780,-71.408720,370009
10078,41.811726,-71.408818,370010
10078,41.811726,-71.408818,380001
10078,41.811680,-71.408900,380002
10078,41.811551,-71.408900,380003
10078,41.811461,-71.408810,380004
10078,41.811431,-71.408690,380005
10078,41.811461,-71.408500,380006
10078,41.811530,-71.408400,380007
10078,41.811640,-71.408360,380008
10078,41.811791,-71.408430,380009
10078,41.811891,-71.408390,380010
10078,41.811890,-71.407990,380011
10078,41.811821,-71.407740,380012
10078,41.811740,-71.407450,380013
10078,41.811670,-71.407090,380014
10078,41.810801,-71.407180,380015
10078,41.810610,-71.407200,380016
10078,41.810247,-71.407223,380017
10078,41.810247,-71.407223,390001
10078,41.810131,-71.407230,390002
10078,41.809691,-71.407230,390003
10078,41.809540,-71.407230,390004
10078,41.809461,-71.407230,390005
10078,41.808941,-71.407240,390006
10078,41.808851,-71.407240,390007
10078,41.808261,-71.407240,390008
10078,41.807930,-71.407240,390009
10078,41.807340,-71.407230,390010
10078,41.806561,-71.407220,390011
10078,41.805950,-71.407210,390012
10078,41.805770,-71.407210,390013
10078,41.805391,-71.407160,390014
10078,41.805191,-71.407130,390015
10078,41.804743,-71.407054,390016
10078,41.804743,-71.407054,400001
10078,41.804661,-71.407040,400002
10078,41.804180,-71.406940,400003
10078,41.804101,-71.406920,400004
10078,41.803681,-71.406830,400005
10078,41.803111,-71.406680,400006
10078,41.802551,-71.406530,400007
10078,41.802411,-71.406494,400008
10078,41.802411,-71.406494,410001
10078,41.801960,-71.406380,410002
10078,41.801710,-71.406310,410003
10078,41.801621,-71.406290,410004
10078,41.801290,-71.406190,410005
10078,41.801010,-71.406120,410006
10078,41.800780,-71.406060,410007
10078,41.800401,-71.405960,410008
10078,41.799970,-71.405840,410009
10078,41.799196,-71.405631,410010
10078,41.799196,-71.405631,420001
10078,41.798970,-71.405570,420002
10078,41.798320,-71.405390,420003
10078,41.797671,-71.405220,420004
10078,41.797470,-71.405170,420005
10078,41.797347,-71.405131,420006
10078,41.797347,-71.405131,430001
10078,41.796960,-71.405010,430002
10078,41.796761,-71.404950,430003
10078,41.796571,-71.404900,430004
10078,41.796240,-71.404810,430005
10078,41.795861,-71.404700,430006
10078,41.795100,-71.404490,430007
10078,41.794690,-71.404370,430008
10078,41.794021,-71.404180,430009
10078,41.793406,-71.404007,430010
10078,41.793406,-71.404007,440001
10078,41.793381,-71.404000,440002
10078,41.792600,-71.403790,440003
10078,41.792101,-71.403650,440004
10078,41.792081,-71.403640,440005
10078,41.791530,-71.403490,440006
10078,41.791411,-71.403460,440007
10078,41.790991,-71.403340,440008
10078,41.790819,-71.403301,440009
10078,41.790819,-71.403301,450001
10078,41.790770,-71.403290,450002
10078,41.790431,-71.403190,450003
10078,41.790111,-71.403110,450004
10078,41.789820,-71.403030,450005
10078,41.789490,-71.402950,450006
10078,41.789260,-71.402890,450007
10078,41.788691,-71.402730,450008
10078,41.788131,-71.402570,450009
10078,41.787746,-71.402460,450010
10078,41.787746,-71.402460,460001
10078,41.787570,-71.402410,460002
10078,41.787381,-71.402800,460003
10078,41.786971,-71.402440,460004
10078,41.786631,-71.402140,460005
10078,41.786370,-71.401940,460006
10078,41.786130,-71.401760,460007
10078,41.785931,-71.401650,460008
10078,41.785594,-71.401523,460009
10078,41.785594,-71.401523,470001
10078,41.785561,-71.401510,470002
10078,41.785371,-71.401460,470003
10078,41.784801,-71.401370,470004
10078,41.784260,-71.401310,470005
10078,41.783721,-71.401250,470006
10078,41.783108,-71.401165,470007
10078,41.783108,-71.401165,480001
10078,41.783070,-71.401160,480002
10078,41.782671,-71.401110,480003
10078,41.782391,-71.401070,480004
10078,41.781701,-71.400970,480005
10078,41.780660,-71.400830,480006
10078,41.780542,-71.400814,480007
10078,41.780542,-71.400814,490001
10078,41.779471,-71.400670,490002
10078,41.779111,-71.400630,490003
10078,41.778051,-71.400430,490004
10078,41.777940,-71.400400,490005
10078,41.777460,-71.400718,490006
10078,41.777460,-71.400718,500001
10078,41.777261,-71.400850,500002
10078,41.776640,-71.401330,500003
10078,41.776421,-71.401500,500004
10078,41.776150,-71.401710,500005
10078,41.775580,-71.402140,500006
10078,41.775497,-71.402204,500007
10078,41.775497,-71.402204,510001
10078,41.774720,-71.402800,510002
10078,41.774281,-71.403160,510003
10078,41.773510,-71.403720,510004
10078,41.773505,-71.403724,510005
10078,41.773505,-71.403724,520001
10078,41.773261,-71.403900,520002
10078,41.772850,-71.404270,520003
10078,41.772630,-71.404460,520004
10078,41.772540,-71.404540,520005
10078,41.772110,-71.404890,520006
10078,41.771931,-71.405030,520007
10078,41.771731,-71.405160,520008
10078,41.771550,-71.405240,520009
10078,41.771291,-71.405340,520010
10078,41.771210,-71.405360,520011
10078,41.771060,-71.405380,520012
10078,41.770771,-71.405390,520013
10078,41.770411,-71.405380,520014
10078,41.769780,-71.405350,520015
10078,41.769618,-71.405339,520016
10078,41.769618,-71.405339,530001
10078,41.768881,-71.405290,530002
10078,41.768500,-71.405260,530003
10078,41.768180,-71.405240,530004
10078,41.767680,-71.405200,530005
10078,41.767560,-71.405190,530006
10078,41.767330,-71.405180,530007
10078,41.766951,-71.405147,530008
10078,41.766861,-71.405140,530009
10078,41.766770,-71.405133,530010
10078,41.766588,-71.405119,530011
10078,41.766588,-71.405119,540001
10078,41.766221,-71.405090,540002
10078,41.765620,-71.405070,540003
10078,41.765550,-71.405070,540004
10078,41.764360,-71.405000,540005
10078,41.764271,-71.404994,540006
10078,41.764271,-71.404994,550001
10078,41.764200,-71.404990,550002
10078,41.763811,-71.404970,550003
10078,41.763150,-71.404930,550004
10078,41.762740,-71.404900,550005
10078,41.762470,-71.404880,550006
10078,41.761690,-71.404830,550007
10078,41.761061,-71.404790,550008
10078,41.760748,-71.404771,550009
10078,41.760748,-71.404771,560001
10078,41.760381,-71.404750,560002
10078,41.759960,-71.405355,560003
10078,41.759960,-71.405355,570001
10078,41.759600,-71.405870,570002
10078,41.759540,-71.405960,570003
10078,41.759270,-71.406340,570004
10078,41.758730,-71.407110,570005
10078,41.758634,-71.407251,570006
10078,41.758634,-71.407251,580001
10078,41.758621,-71.407270,580002
10078,41.758190,-71.407890,580003
10078,41.757931,-71.408250,580004
10078,41.757561,-71.408790,580005
10078,41.757141,-71.409384,580006
10078,41.757141,-71.409384,590001
10078,41.757031,-71.409540,590002
10078,41.756911,-71.409730,590003
10078,41.756550,-71.410230,590004
10078,41.756061,-71.410930,590005
10078,41.755541,-71.411700,590006
10078,41.755439,-71.411845,590007
10078,41.755439,-71.411845,600001
10078,41.754971,-71.412510,600002
10078,41.754940,-71.412550,600003
10078,41.754511,-71.413140,600004
10078,41.754404,-71.413294,600005
10078,41.754404,-71.413294,610001
10078,41.753111,-71.415160,610002
10078,41.753017,-71.415296,610003
10078,41.753017,-71.415296,620001
10078,41.752741,-71.415700,620002
10078,41.752171,-71.416520,620003
10078,41.751961,-71.416830,620004
10078,41.751830,-71.417010,620005
10078,41.751662,-71.417251,620006
10078,41.751662,-71.417251,630001
10078,41.751140,-71.418000,630002
10078,41.750620,-71.418990,630003
10078,41.749971,-71.420370,630004
10078,41.749660,-71.420982,630005
10078,41.749660,-71.420982,640001
10078,41.749601,-71.421100,640002
10078,41.749181,-71.421780,640003
10078,41.748960,-71.422110,640004
10078,41.748710,-71.422530,640005
10078,41.748391,-71.423020,640006
10078,41.748250,-71.423250,640007
10078,41.748250,-71.423250,650001
10078,41.748201,-71.423330,650002
10078,41.747851,-71.423960,650003
10078,41.747480,-71.424620,650004
10078,41.747081,-71.425320,650005
10078,41.746710,-71.425910,650006
10078,41.746664,-71.425976,650007
10078,41.746664,-71.425976,660001
10078,41.746381,-71.426380,660002
10078,41.745931,-71.426950,660003
10078,41.745511,-71.427460,660004
10078,41.745110,-71.427880,660005
10078,41.744811,-71.428236,660006
10078,41.744811,-71.428236,670001
10078,41.744631,-71.428450,670002
10078,41.743500,-71.429700,670003
10078,41.743150,-71.430120,670004
10078,41.742901,-71.430360,670005
10078,41.742540,-71.430720,670006
10078,41.741960,-71.431240,670007
10078,41.741850,-71.431330,670008
10078,41.741201,-71.431850,670009
10078,41.740671,-71.432190,670010
10078,41.740570,-71.432260,670011
10078,41.739971,-71.432620,670012
10078,41.739411,-71.432940,670013
10078,41.739061,-71.433130,670014
10078,41.738760,-71.433300,670015
10078,41.738478,-71.433455,670016
10078,41.738478,-71.433455,680001
10078,41.738140,-71.433640,680002
10078,41.737630,-71.433920,680003
10078,41.737131,-71.434200,680004
10078,41.736641,-71.434450,680005
10078,41.736111,-71.434730,680006
10078,41.735991,-71.434790,680007
10078,41.735868,-71.434857,680008
10078,41.735464,-71.435076,680009
10078,41.735464,-71.435076,690001
10078,41.735290,-71.435170,690002
10078,41.735100,-71.435277,690003
10078,41.734630,-71.435540,690004
10078,41.733891,-71.435940,690005
10078,41.733291,-71.436220,690006
10078,41.732890,-71.436380,690007
10078,41.732620,-71.436470,690008
10078,41.732357,-71.436580,690009
10078,41.732357,-71.436580,700001
10078,41.732261,-71.436620,700002
10078,41.731631,-71.436820,700003
10078,41.731040,-71.437030,700004
10078,41.730291,-71.437330,700005
10078,41.730136,-71.437394,700006
10078,41.730136,-71.437394,710001
10078,41.729331,-71.437730,710002
10078,41.728591,-71.438040,710003
10078,41.727941,-71.438300,710004
10078,41.727671,-71.438410,710005
10078,41.727300,-71.438560,710006
10078,41.726920,-71.438720,710007
10078,41.726741,-71.438784,710008
10078,41.726741,-71.438784,720001
10078,41.726670,-71.438810,720002
10078,41.726090,-71.439050,720003
10078,41.725490,-71.439350,720004
10078,41.724940,-71.439660,720005
10078,41.724821,-71.439729,720006
10078,41.724821,-71.439729,730001
10078,41.724230,-71.440070,730002
10078,41.723881,-71.440270,730003
10078,41.723500,-71.440520,730004
10078,41.723340,-71.440630,730005
10078,41.723171,-71.440740,730006
10078,41.723061,-71.440800,730007
10078,41.722711,-71.441010,730008
10078,41.722531,-71.441100,730009
10078,41.722190,-71.441310,730010
10078,41.722130,-71.441200,730011
10078,41.722121,-71.441060,730012
10078,41.722190,-71.440940,730013
10078,41.722300,-71.440800,730014
10078,41.722430,-71.440580,730015
10078,41.722610,-71.440160,730016
10078,41.722691,-71.439970,730017
10078,41.722710,-71.439730,730018
10078,41.722700,-71.439580,730019
10078,41.722641,-71.439330,730020
10078,41.722561,-71.439100,730021
10078,41.722780,-71.438850,730022
10078,41.722890,-71.438710,730023
10078,41.723190,-71.438250,730024
10078,41.723450,-71.437990,730025
10078,41.723690,-71.437800,730026
10078,41.724481,-71.437280,730027
10078,41.724591,-71.437230,730028
10078,41.724661,-71.437210,730029
10078,41.724740,-71.437220,730030
10078,41.724790,-71.437270,730031
10078,41.724871,-71.437370,730032
10078,41.724891,-71.437410,730033
10078,41.724910,-71.437480,730034
10078,41.725331,-71.437380,730035
10078,41.725530,-71.437240,730036
10078,41.725760,-71.437090,730037
10078,41.725822,-71.437038,730038
10079,41.767335,-71.404060,10001
10079,41.767283,-71.404689,10002
10079,41.766977,-71.404671,10003
10079,41.766951,-71.405147,10004
10079,41.767307,-71.405178,10005
10079,41.767307,-71.405178,20001
10079,41.767330,-71.405180,20002
10079,41.767560,-71.405190,20003
10079,41.767680,-71.405200,20004
10079,41.768180,-71.405240,20005
10079,41.768500,-71.405260,20006
10079,41.768670,-71.405273,20007
10079,41.768670,-71.405273,30001
10079,41.768881,-71.405290,30002
10079,41.769780,-71.405350,30003
10079,41.770411,-71.405380,30004
10079,41.770771,-71.405390,30005
10079,41.771060,-71.405380,30006
10079,41.771210,-71.405360,30007
10079,41.771291,-71.405340,30008
10079,41.771550,-71.405240,30009
10079,41.771731,-71.405160,30010
10079,41.771931,-71.405030,30011
10079,41.772110,-71.404890,30012
10079,41.772540,-71.404540,30013
10079,41.772630,-71.404460,30014
10079,41.772701,-71.404399,30015
10079,41.772701,-71.404399,40001
10079,41.772850,-71.404270,40002
10079,41.773261,-71.403900,40003
10079,41.773510,-71.403720,40004
10079,41.774281,-71.403160,40005
10079,41.774720,-71.402800,40006
10079,41.775580,-71.402140,40007
10079,41.775694,-71.402054,40008
10079,41.775694,-71.402054,50001
10079,41.776150,-71.401710,50002
10079,41.776421,-71.401500,50003
10079,41.776640,-71.401330,50004
10079,41.777261,-71.400850,50005
10079,41.777940,-71.400400,50006
10079,41.778051,-71.400430,50007
10079,41.778211,-71.400460,50008
10079,41.778211,-71.400460,60001
10079,41.779111,-71.400630,60002
10079,41.779471,-71.400670,60003
10079,41.780380,-71.400792,60004
10079,41.780380,-71.400792,70001
10079,41.780660,-71.400830,70002
10079,41.781701,-71.400970,70003
10079,41.782391,-71.401070,70004
10079,41.782671,-71.401110,70005
10079,41.782910,-71.401140,70006
10079,41.782910,-71.401140,80001
10079,41.783070,-71.401160,80002
10079,41.783721,-71.401250,80003
10079,41.784260,-71.401310,80004
10079,41.784801,-71.401370,80005
10079,41.785371,-71.401460,80006
10079,41.785561,-71.401510,80007
10079,41.785931,-71.401650,80008
10079,41.786117,-71.401752,80009
10079,41.786117,-71.401752,90001
10079,41.786130,-71.401760,90002
10079,41.786370,-71.401940,90003
10079,41.786631,-71.402140,90004
10079,41.786830,-71.402240,90005
10079,41.786961,-71.402270,90006
10079,41.787570,-71.402410,90007
10079,41.788131,-71.402570,90008
10079,41.788364,-71.402636,90009
10079,41.788364,-71.402636,100001
10079,41.788691,-71.402730,100002
10079,41.789260,-71.402890,100003
10079,41.789490,-71.402950,100004
10079,41.789820,-71.403030,100005
10079,41.790111,-71.403110,100006
10079,41.790139,-71.403117,100007
10079,41.790139,-71.403117,110001
10079,41.790431,-71.403190,110002
10079,41.790770,-71.403290,110003
10079,41.790991,-71.403340,110004
10079,41.791411,-71.403460,110005
10079,41.791530,-71.403490,110006
10079,41.791856,-71.403579,110007
10079,41.791856,-71.403579,120001
10079,41.792081,-71.403640,120002
10079,41.792101,-71.403650,120003
10079,41.792600,-71.403790,120004
10079,41.793381,-71.404000,120005
10079,41.794021,-71.404180,120006
10079,41.794690,-71.404370,120007
10079,41.795100,-71.404490,120008
10079,41.795861,-71.404700,120009
10079,41.796240,-71.404810,120010
10079,41.796571,-71.404900,120011
10079,41.796761,-71.404950,120012
10079,41.796960,-71.405010,120013
10079,41.797285,-71.405112,120014
10079,41.797285,-71.405112,130001
10079,41.797470,-71.405170,130002
10079,41.797671,-71.405220,130003
10079,41.798320,-71.405390,130004
10079,41.798970,-71.405570,130005
10079,41.799073,-71.405598,130006
10079,41.799073,-71.405598,140001
10079,41.799970,-71.405840,140002
10079,41.800401,-71.405960,140003
10079,41.800658,-71.406028,140004
10079,41.800658,-71.406028,150001
10079,41.800780,-71.406060,150002
10079,41.801010,-71.406120,150003
10079,41.801290,-71.406190,150004
10079,41.801621,-71.406290,150005
10079,41.801710,-71.406310,150006
10079,41.801960,-71.406380,150007
10079,41.802341,-71.406477,150008
10079,41.802341,-71.406477,160001
10079,41.802551,-71.406530,160002
10079,41.803111,-71.406680,160003
10079,41.803681,-71.406830,160004
10079,41.804101,-71.406920,160005
10079,41.804180,-71.406940,160006
10079,41.804661,-71.407040,160007
10079,41.805191,-71.407130,160008
10079,41.805391,-71.407160,160009
10079,41.805483,-71.407172,160010
10079,41.805483,-71.407172,170001
10079,41.805770,-71.407210,170002
10079,41.805950,-71.407210,170003
10079,41.806561,-71.407220,170004
10079,41.807340,-71.407230,170005
10079,41.807840,-71.407238,170006
10079,41.807840,-71.407238,180001
10079,41.807930,-71.407240,180002
10079,41.808261,-71.407240,180003
10079,41.808851,-71.407240,180004
10079,41.808941,-71.407240,180005
10079,41.809461,-71.407230,180006
10079,41.809540,-71.407230,180007
10079,41.809691,-71.407230,180008
10079,41.809933,-71.407230,180009
10079,41.809933,-71.407230,190001
10079,41.810131,-71.407230,190002
10079,41.810610,-71.407200,190003
10079,41.810801,-71.407180,190004
10079,41.811670,-71.407090,190005
10079,41.811740,-71.407450,190006
10079,41.811821,-71.407740,190007
10079,41.811890,-71.407990,190008
10079,41.811891,-71.408390,190009
10079,41.811920,-71.408440,190010
10079,41.811831,-71.408520,190011
10079,41.811780,-71.408720,190012
10079,41.811726,-71.408818,190013
10079,41.811726,-71.408818,200001
10079,41.811680,-71.408900,200002
10079,41.811551,-71.408900,200003
10079,41.811461,-71.408810,200004
10079,41.811431,-71.408690,200005
10079,41.811461,-71.408500,200006
10079,41.811530,-71.408400,200007
10079,41.811640,-71.408360,200008
10079,41.811791,-71.408430,200009
10079,41.811891,-71.408390,200010
10079,41.811890,-71.407990,200011
10079,41.811821,-71.407740,200012
10079,41.811740,-71.407450,200013
10079,41.811670,-71.407090,200014
10079,41.812037,-71.407053,200015
10079,41.812037,-71.407053,210001
10079,41.812170,-71.407040,210002
10079,41.812491,-71.406990,210003
10079,41.812861,-71.406960,210004
10079,41.813291,-71.406910,210005
10079,41.813840,-71.406850,210006
10079,41.814121,-71.406800,210007
10079,41.814190,-71.406720,210008
10079,41.814320,-71.406630,210009
10079,41.814461,-71.406540,210010
10079,41.814590,-71.406570,210011
10079,41.814760,-71.406630,210012
10079,41.815030,-71.406670,210013
10079,41.815640,-71.406590,210014
10079,41.816050,-71.406550,210015
10079,41.816461,-71.406500,210016
10079,41.816531,-71.406490,210017
10079,41.816750,-71.406470,210018
10079,41.816871,-71.406490,210019
10079,41.817517,-71.406921,210020
10079,41.817517,-71.406921,220001
10079,41.817681,-71.407030,220002
10079,41.818281,-71.407460,220003
10079,41.818782,-71.407828,220004
10079,41.819074,-71.407996,220005
10079,41.819249,-71.408006,220006
10079,41.819249,-71.408006,230001
10079,41.819370,-71.408013,230002
10079,41.820077,-71.408055,230003
10079,41.821215,-71.408150,230004
10079,41.821297,-71.408297,230005
10079,41.821412,-71.408476,230006
10079,41.821610,-71.408820,230007
10079,41.822010,-71.409420,230008
10079,41.822440,-71.410130,230009
